,0
14081,"19365,22311,13992,14104,12807,11875,9134,10866,17070,16242,9136"
17070,"19365,22311,13992,14104,12807,11875,9134,10866,14081,16242,9136,22548"
16242,"19365,22311,13992,14104,12807,11875,9134,10866,14081,17070,9136,22548"
9136,"19365,22311,17048,13992,14104,12807,11875,9134,21636,10866,14081,17070,16242,22548,8555,22466,21593,17031,10900,14101,9237"
22548,"19365,22311,13992,14104,12807,11875,9134,16293,16871,14119,10866,17070,16242,9136,15463,19331,8480,14133,13424,19389,18489"
15463,"19376,8996,20316,12930,15509,9209,13992,11875,9134,16293,16871,21636,14220,15534,14119,9203,8565,22548,22314,9158,13491,21457,18397,19331,16328,8480,19299,9195,21564,23532,9233,14133,9263,9223,16995,20385,13492,13424,19389,22290,20381,18489,22258,16337,19352,17059,16862,20179,12860,19350"
22314,"12930,13992,11875,9134,16293,21636,14220,14119,15463,9158"
9158,"19376,19365,22311,12930,15509,13992,11875,9134,16293,16871,21636,14220,15534,14119,12835,9203,12881,8565,15463,22314,15908,13491"
15908,"19376,19365,22311,16293,21636,14220,14119,12835,9203,12881,8565,9158"
13491,"19376,8996,15509,9134,16293,16871,21636,15534,14119,9203,8565,15463,9158,16970,19299"
21457,"19376,16293,16871,21636,9203,15463,18397,19331,16328,8480"
18397,"19376,15509,16293,16871,21636,14220,14119,9203,15463,21457,19331,16328,8480"
19331,"19376,12930,15509,16293,16871,21636,14220,15534,14119,9203,22548,15463,21457,18397,16328,8480,19299,9195,21564,23532,9233,14133,9263,9223,16995,20385,13492,13424,19389,20381,18489,16933,11940,22258"
16328,"19376,12930,15509,16293,16871,21636,14220,15534,14119,9203,15463,21457,18397,19331,8480,9195,21564,9233,9263,9223,13492,13424,21593,12866,19389,22290,18516,20381,18489,22258,19352,13342,17059,16862,20179,12860,19350"
8480,"19376,8996,12930,15509,16293,16871,21636,14220,14119,9203,22548,15463,21457,18397,19331,16328,14133,9263,9223,13492,13424,19389,18516,20381,18489,16337,22492,45423,18251,5225,20167,19352,20350,8998,22502,20407,20181,22146,18536,16862,19350,9051,8588,20124,16989,13468,12883,10836,9171,20230"
16970,"15509,9134,16293,16871,21636,15534,14119,9203,13491,19299"
19299,"8996,12930,15509,9134,16293,16871,21636,15534,14119,9203,15463,13491,19331,16970,9195,23532,9233,14133,9263,9223"
9195,"19376,12930,16293,16871,15534,14119,15463,19331,16328,19299,21564,23532,9233,14133"
21564,"19376,12930,15509,16293,16871,21636,15534,14119,15463,19331,16328,9195,16995"
23532,"12930,16293,16871,14119,15463,19331,19299,9195,9233,14133,9263,9223"
9233,"12930,16293,16871,14119,15463,19331,16328,19299,9195,23532,14133,9263,9223,13492,13424,21593,12866,19389,22290,18516,20381,18489,19352,13342,17059,16862,20179"
14133,"19376,12930,16293,16871,21636,14220,14119,22548,15463,19331,8480,19299,9195,23532,9233,9263,9223,20385,13492,13424,19389,20381,18489,16933,11940,22258,16337,45423,5225,19352,22502,18585,6669,14131,14129,10716,9025,16918"
9263,"12930,16293,16871,14119,15463,19331,16328,8480,19299,23532,9233,14133,9223,13492,13424,21593,12866,19389,22290,18516,20381,18489,16337,13342"
9223,"12930,16293,16871,14220,14119,15463,19331,16328,8480,19299,23532,9233,14133,9263,20385,13492,13424,21593,12866,19389,22290,18516,20381,18489,16933,11940,22258,16337,22492,45423,18251,5225,20167,19352,20350,8998,22502,20407,20181,22146,18536,13342,17059,16862,20179,12860,19350,9051,8588,6669,6605,20076,18487,9037,8992,21639,14312,20124,22512,18007,16989,13468,12883,10836,9171,20230"
16995,"19376,12930,15509,16293,16871,21636,14119,15463,19331,21564"
20385,"19376,12930,16871,21636,14220,14119,15463,19331,14133,9223,13492,13424,19389,20381,16933,11940,22258"
13492,"19376,12930,16293,21636,14220,14119,15463,19331,16328,8480,9233,14133,9263,9223,20385,13424,19389,22290,20381,18489,22258,16337,22492,18251,5225,20167,19352,20350,8998,20407,22146,18536,17059,16862,20179,12860,19350,8588,6669,16918,6605,20076,9037,8992,20124,10861,22512"
13424,"19376,12930,16293,16871,21636,14220,14119,22548,15463,19331,16328,8480,9233,14133,9263,9223,20385,13492,19389,22290,18516,20381,18489,16337,22492,18251,5225,20167,19352,20350,8998,22502,20407,20181,22146,18536,17059,16862,20179,19350,9051,8588,6669,16918,6605,20137,16364,14267,14077,18500,17092,16385,13422,13420,20076,18487,8992,20398,21639,10727,20124,10861"
8555,"22311,17048,13992,21636,9136,22466,21593,17031,10900,14101"
22466,"22311,17048,13992,21636,9136,8555,21593,17031,10900,14101,9237"
21593,"22311,17048,13992,16871,21636,9136,16328,9233,9263,9223,8555,22466,17031,10900,14101,9237,12866,19389,22290,18516,20381,18489"
17031,"22311,17048,13992,21636,9136,8555,22466,21593,10900,14101,9237"
10900,"22311,17048,13992,21636,9136,8555,22466,21593,17031,14101,9237"
14101,"22311,12930,17048,13992,21636,14119,9136,8555,22466,21593,17031,10900,9237,16337,21641,14171,22534,22492,14196,9334,45423,18251,17022"
9237,"22311,12930,17048,13992,21636,14119,9136,22466,21593,17031,10900,14101,16337,21641,14171,22534,22492,14196,9334,45423,18251,17022"
12866,"16871,16328,9233,9263,9223,21593,19389,22290,18516,20381,18489,13342"
19389,"16293,16871,14220,14119,22548,15463,19331,16328,8480,9233,14133,9263,9223,20385,13492,13424,21593,12866,22290,18516,20381,18489,16933,11940,22258,16337,19352,13342,17059,16862,20179"
22290,"16871,15463,16328,9233,9263,9223,13492,13424,21593,12866,19389,18516,20381,18489,19352,13342,17059,16862,20179"
18516,"16871,16328,8480,9233,9263,9223,13424,21593,12866,19389,22290,20381,18489,16337,16862,19350,9051,8588"
20381,"16293,16871,14220,14119,15463,19331,16328,8480,9233,14133,9263,9223,20385,13492,13424,21593,12866,19389,22290,18516,18489,16933,11940,22258,16337,5225,19352,22146,18536,13342,17059,16862,20179,12860,19350,9051,8588,20124,18007"
18489,"16293,16871,14119,22548,15463,19331,16328,8480,9233,14133,9263,9223,13492,13424,21593,12866,19389,22290,18516,20381,22258,16337,22492,18251,5225,20167,19352,20350,8998,22502,20407,20181,22146,18536,13342,17059,16862,20179,12860,19350,9051,8588,6669,20076,9037,14312,20124,18007"
16933,"16871,14220,14119,19331,14133,9223,20385,19389,20381,11940,22258"
11940,"16871,14220,14119,19331,14133,9223,20385,19389,20381,16933,22258"
22258,"16871,14220,14119,15463,19331,16328,14133,9223,20385,13492,19389,20381,18489,16933,11940,17059,16862,20179,12860,19350"
16337,"12930,16293,14119,15463,8480,14133,9263,9223,13492,13424,14101,9237,19389,18516,20381,18489,21641,14171,22534,22492,14196,9334,45423,18251,17022,5225,20167,19352,20350,8998,22502,20407,20181,22146,18536,16862,20179,12860,19350,9051,8588,6669,16918,6605,20076,18487,9037,8992,21639,20124,10861,22512,18007"
21641,"14119,14101,9237,16337,14171,22534,22492,14196,9334,45423,18251"
14171,"12930,14119,14101,9237,16337,21641,22534,22492,14196,9334,45423,18251"
22534,"12930,14119,14101,9237,16337,21641,14171,22492,14196,9334,45423,18251,17022"
22492,"12930,14119,8480,9223,13492,13424,14101,9237,18489,16337,21641,14171,22534,14196,9334,45423,18251,17022,5225,20167,19352,20350,8998,22502,20407,20181,22146,18536"
14196,"12930,14119,14101,9237,16337,21641,14171,22534,22492,9334,45423,18251,17022"
9334,"12930,14119,14101,9237,16337,21641,14171,22534,22492,14196,45423,18251,17022"
45423,"12930,14119,8480,14133,9223,14101,9237,16337,21641,14171,22534,22492,14196,9334,18251,17022,5225,19352,22502,22146,19350,18585,6669,14131,14129,10716,9025,16918,16989,13468,12883,10836,9171,20230"
18251,"12930,14119,8480,9223,13492,13424,14101,9237,18489,16337,21641,14171,22534,22492,14196,9334,45423,17022,5225,20167,19352,20350,8998,22146,18536,20179,6669,6605,16364,14267,18487,8992"
17022,"12930,14119,14101,9237,16337,22534,22492,14196,9334,45423,18251"
5225,"8480,14133,9223,13492,13424,20381,18489,16337,22492,45423,18251,20167,19352,20350,8998,22502,20407,20181,22146,18536,16862,20179,12860,19350,8588,18585,6669,14131,14129,10716,9025,16918,6605,20076,9037,8992,20124,10861,22512,18007"
20167,"8480,9223,13492,13424,18489,16337,22492,18251,5225,19352,20350,8998,20179,12860,19350,6605,20076,9037,8992,22512"
19352,"15463,16328,8480,9233,14133,9223,13492,13424,19389,22290,20381,18489,16337,22492,45423,18251,5225,20167,20350,8998,22502,20407,20181,22146,18536,17059,16862,20179,19350,8588,18585,6669,14131,14129,10716,9025,16918,6605,16364,14077,17092,16385,20076,18487,9037,8992,20398,22186,21639,20399,16258,9127,10727,20124,10861,18007"
20350,"8480,9223,13492,13424,18489,16337,22492,18251,5225,20167,19352,8998,22146,18536,20179,19350,6669,6605,20137,16364,14267,14077,18500,17092,16385,13422,13420,20076,18487,9037,8992,20398,22186,21639,20399,16258,9127,10727"
8998,"8480,9223,13492,13424,18489,16337,22492,18251,5225,20167,19352,20350,22502,20407,20181,22146,18536,16862,20179,12860,19350,8588,6669,16918,6605,20137,16364,14267,14077,18500,17092,16385,13422,13420,20076,18487,9037,8992,20398,22186,21639,20399,16258,9127,14312,20124,10861"
22502,"8480,14133,9223,13424,18489,16337,22492,45423,5225,19352,8998,20407,20181,22146,19350,18585,6669,14131,14129,10716,9025,16918,16989,13468,12883,10836,9171,20230"
20407,"8480,9223,13492,13424,18489,16337,22492,5225,19352,8998,22502,20181,22146,18536"
20181,"8480,9223,13424,18489,16337,22492,5225,19352,8998,22502,20407,22146"
22146,"8480,9223,13492,13424,20381,18489,16337,22492,45423,18251,5225,19352,20350,8998,22502,20407,20181,18536,16862,20179,12860,19350,8588,6669,6605,20292,20137,20102,16296,15571,14197,13451,12518,10713,8561,22349,20074,19492,16867,16364,14267,14257,14077,8483,16385,20076,18487,9037,8992,20398,21639,10727,14312,18007,16989,13468,12883,10836,9171,20230"
18536,"8480,9223,13492,13424,20381,18489,16337,22492,18251,5225,19352,20350,8998,20407,22146,20179,19350,8588,6669,6605,20137,20102,12518,16364,14267,20076,18487,9037,8992,18007"
13342,"16871,16328,9233,9263,9223,12866,19389,22290,20381,18489"
17059,"15463,16328,9233,9223,13492,13424,19389,22290,20381,18489,22258,19352,16862,20179,12860,19350"
16862,"15463,16328,8480,9233,9223,13492,13424,19389,22290,18516,20381,18489,22258,16337,5225,19352,8998,22146,17059,20179,12860,19350,9051,8588,6669,16918,20124,10861"
20179,"15463,16328,9233,9223,13492,13424,19389,22290,20381,18489,22258,16337,18251,5225,20167,19352,20350,8998,22146,18536,17059,16862,12860,19350,8588,6669,16918,6605,20137,20102,12518,16364,14267,14077,16385,20076,18487,9037,8992,21639,10727,14312,20124,10861,22512,18007"
12860,"15463,16328,9223,13492,20381,18489,22258,16337,5225,20167,8998,22146,17059,16862,20179,19350,8588,6669,6605,20076,9037,8992,14312,22512"
19350,"15463,16328,8480,9223,13492,13424,18516,20381,18489,22258,16337,45423,5225,20167,19352,20350,8998,22502,22146,18536,17059,16862,20179,12860,9051,8588,6669,16918,6605,16364,14267,16385,20076,18487,9037,8992,20398,14312,20124,10861,22512,18007,16989,13468,12883,10836,9171,20230"
9051,"8480,9223,13424,18516,20381,18489,16337,16862,19350,8588,20124"
8588,"8480,9223,13492,13424,18516,20381,18489,16337,5225,19352,8998,22146,18536,16862,20179,12860,19350,9051,6669,20076,9037,14312,20124,18007"
18585,"14133,45423,5225,19352,22502,6669,14131,14129,10716,9025,16918"
6669,"14133,9223,13492,13424,18489,16337,45423,18251,5225,19352,20350,8998,22502,22146,18536,16862,20179,12860,19350,8588,18585,14131,14129,10716,9025,16918,6605,20292,20137,20102,16296,15571,14197,13451,12518,10713,8561,22349,20074,19492,16867,16364,14267,14257,14077,8483,18500,17092,16385,13422,13420,20076,18487,9037,8992,20398,22186,21639,20399,16258,9127,10727,14312,20124,10861"
14131,"14133,45423,5225,19352,22502,18585,6669,14129,10716,9025,16918"
14129,"14133,45423,5225,19352,22502,18585,6669,14131,10716,9025,16918"
10716,"14133,45423,5225,19352,22502,18585,6669,14131,14129,9025,16918"
9025,"14133,45423,5225,19352,22502,18585,6669,14131,14129,10716,16918"
16918,"14133,13492,13424,16337,45423,5225,19352,8998,22502,16862,20179,19350,18585,6669,14131,14129,10716,9025,20124,10861"
6605,"9223,13492,13424,16337,18251,5225,20167,19352,20350,8998,22146,18536,20179,12860,19350,6669,20292,20137,20102,16296,15571,14197,13451,12518,10713,8561,16364,14267,14077,17092,16385,20076,18487,9037,8992,20398,21639,20399,16258,9127,10727,22512"
20292,"22146,6669,6605,20137,20102,16296,15571,14197,13451,12518,10713,8561"
20137,"13424,20350,8998,22146,18536,20179,6669,6605,20292,20102,16296,15571,14197,13451,12518,10713,8561,16364,14077,18500,17092,16385,13422,13420,20076,18487,9037,8992"
20102,"22146,18536,20179,6669,6605,20292,20137,16296,15571,14197,13451,12518,10713,8561,20076,18487,9037,8992"
16296,"22146,6669,6605,20292,20137,20102,15571,14197,13451,12518,10713,8561"
15571,"22146,6669,6605,20292,20137,20102,16296,14197,13451,12518,10713,8561"
14197,"22146,6669,6605,20292,20137,20102,16296,15571,13451,12518,10713,8561"
13451,"22146,6669,6605,20292,20137,20102,16296,15571,14197,12518,10713,8561"
12518,"22146,18536,20179,6669,6605,20292,20137,20102,16296,15571,14197,13451,10713,8561,22349,20074,19492,16867,16364,14267,14257,14077,8483,20076,18487,9037,8992"
10713,"22146,6669,6605,20292,20137,20102,16296,15571,14197,13451,12518,8561"
8561,"22146,6669,6605,20292,20137,20102,16296,15571,14197,13451,12518,10713"
22349,"22146,6669,12518,20074,19492,16867,16364,14267,14257,14077,8483"
20074,"22146,6669,12518,22349,19492,16867,16364,14267,14257,14077,8483"
19492,"22146,6669,12518,22349,20074,16867,16364,14267,14257,14077,8483"
16867,"22146,6669,12518,22349,20074,19492,16364,14267,14257,14077,8483"
16364,"13424,18251,19352,20350,8998,22146,18536,20179,19350,6669,6605,20137,12518,22349,20074,19492,16867,14267,14257,14077,8483,18500,17092,16385,13422,13420,18487,8992,20398,10727"
14267,"13424,18251,20350,8998,22146,18536,20179,19350,6669,6605,12518,22349,20074,19492,16867,16364,14257,14077,8483,16385,18487,8992,20398"
14257,"22146,6669,12518,22349,20074,19492,16867,16364,14267,14077,8483"
14077,"13424,19352,20350,8998,22146,20179,6669,6605,20137,12518,22349,20074,19492,16867,16364,14267,14257,8483,18500,17092,16385,13422,13420,20076,18487,8992,10727"
8483,"22146,6669,12518,22349,20074,19492,16867,16364,14267,14257,14077"
18500,"13424,20350,8998,6669,20137,16364,14077,17092,16385,13422,13420"
17092,"13424,19352,20350,8998,6669,6605,20137,16364,14077,18500,16385,13422,13420,9037,8992,20398,21639,20399,16258,9127"
16385,"13424,19352,20350,8998,22146,20179,19350,6669,6605,20137,16364,14267,14077,18500,17092,13422,13420,20076,18487,8992,20398,10727"
13422,"13424,20350,8998,6669,20137,16364,14077,18500,17092,16385,13420"
13420,"13424,20350,8998,6669,20137,16364,14077,18500,17092,16385,13422"
20076,"9223,13492,13424,18489,16337,5225,20167,19352,20350,8998,22146,18536,20179,12860,19350,8588,6669,6605,20137,20102,12518,14077,16385,18487,9037,8992,21639,14312,22512"
18487,"9223,13424,16337,18251,19352,20350,8998,22146,18536,20179,19350,6669,6605,20137,20102,12518,16364,14267,14077,16385,20076,9037,8992,20398,10727"
9037,"9223,13492,18489,16337,5225,20167,19352,20350,8998,22146,18536,20179,12860,19350,8588,6669,6605,20137,20102,12518,17092,20076,18487,8992,20398,22186,21639,20399,16258,9127,14312,22512"
8992,"9223,13492,13424,16337,18251,5225,20167,19352,20350,8998,22146,18536,20179,12860,19350,6669,6605,20137,20102,12518,16364,14267,14077,17092,16385,20076,18487,9037,20398,22186,21639,20399,16258,9127,10727,22512"
20398,"13424,19352,20350,8998,22146,19350,6669,6605,16364,14267,17092,16385,18487,9037,8992,22186,21639,20399,16258,9127"
22186,"19352,20350,8998,6669,9037,8992,20398,21639,20399,16258,9127"
21639,"9223,13424,16337,19352,20350,8998,22146,20179,6669,6605,17092,20076,9037,8992,20398,22186,20399,16258,9127"
20399,"19352,20350,8998,6669,6605,17092,9037,8992,20398,22186,21639,16258,9127"
16258,"19352,20350,8998,6669,6605,17092,9037,8992,20398,22186,21639,20399,9127"
9127,"19352,20350,8998,6669,6605,17092,9037,8992,20398,22186,21639,20399,16258"
10727,"13424,19352,20350,22146,20179,6669,6605,16364,14077,16385,18487,8992"
14312,"9223,18489,8998,22146,20179,12860,19350,8588,6669,20076,9037"
20124,"8480,9223,13492,13424,20381,18489,16337,5225,19352,8998,16862,20179,19350,9051,8588,6669,16918,10861"
10861,"13492,13424,16337,5225,19352,8998,16862,20179,19350,6669,16918,20124"
22512,"9223,13492,16337,5225,20167,20179,12860,19350,6605,20076,9037,8992"
18007,"9223,20381,18489,16337,5225,19352,22146,18536,20179,19350,8588"
16989,"8480,9223,45423,22502,22146,19350,13468,12883,10836,9171"
13468,"8480,9223,45423,22502,22146,19350,16989,12883,10836,9171,20230"
12883,"8480,9223,45423,22502,22146,19350,16989,13468,10836,9171,20230"
10836,"8480,9223,45423,22502,22146,19350,16989,13468,12883,9171,20230"
9171,"8480,9223,45423,22502,22146,19350,16989,13468,12883,10836,20230"
20230,"8480,9223,45423,22502,22146,19350,13468,12883,10836,9171"
