,0
23532,"9195,19299,19331,16293,14119,12930,16871,9263,9233,15463,14133,9223"
19299,"16970,13491,9203,9134,8996,15534,9195,23532,15509,21636,19331,16293,14119,12930,16871,9263,9233,15463,14133,9223"
21564,"15534,9195,16995,15509,19376,21636,19331,16293,14119,12930,16871,16328,15463"
16995,"21564,15509,19376,21636,19331,16293,14119,12930,16871,15463"
15509,"11855,20240,14135,12875,22518,20130,21528,14225,15921,10866,20316,9209,12881,9158,8565,18397,16970,13491,9203,9134,8996,15534,19299,21564,16995,19376,22311,21636,17048,14220,19331,16293,14119,12930,16871,16328,15463,8480"
19376,"21568,22192,10643,8532,18252,22545,8576,16207,13347,21462,20413,10705,20369,20058,13993,21634,19402,15911,15572,14254,22471,11919,12828,16882,14284,22251,19497,18428,14158,21499,9152,11855,22189,20240,14222,16993,15892,14135,12875,11927,21609,20393,20197,16738,9280,9099,22518,10669,20130,21528,14306,14225,23536,14327,14042,13489,14104,12807,10866,20316,9209,11875,15908,12835,19365,12881,9158,8565,21457,18397,13491,9203,9134,8996,15534,9195,21564,16995,15509,22311,21636,17048,13992,20385,14220,19331,16293,14119,12930,16871,16328,15463,14133,8480,13492,13424"
8555,"22466,22311,21636,21593,17048,17031,13992,10900,9136,14101"
22466,"8555,22311,21636,21593,17048,17031,13992,10900,9136,14101,9237"
22311,"11855,20240,14135,12875,22518,20130,14225,14327,14081,17070,16242,14104,12807,10866,20316,9209,11875,15908,12835,19365,12881,9158,8565,9203,9134,8996,15509,19376,8555,22466,21636,21593,17048,17031,13992,10900,9136,14220,22548,16293,14119,14101,12930,9237,16871"
21636,"20130,15889,21528,14225,14327,13489,15921,10866,20316,9209,22314,11875,15908,12835,19365,12881,9158,8565,21457,18397,16970,13491,9203,9134,8996,15534,19299,21564,16995,15509,19376,8555,22466,22311,21593,17048,17031,13992,10900,9136,20385,14220,19331,16293,14119,14101,12930,9237,16871,16328,15463,14133,8480,13492,13424"
21593,"8555,22466,22311,21636,17048,17031,13992,10900,9136,14101,9237,16871,12866,9263,19389,9233,22290,16328,18516,20381,18489,9223"
17048,"20240,12875,22518,14225,20316,9209,8996,15509,19376,8555,22466,22311,21636,21593,17031,13992,10900,9136,14101,12930,9237"
17031,"8555,22466,22311,21636,21593,17048,13992,10900,9136,14101,9237"
13992,"20240,14222,14135,12875,22518,15889,14225,13489,14081,17070,16242,14104,12807,10866,20316,22314,11875,19365,9158,8565,9134,8996,15534,19376,8555,22466,22311,21636,21593,17048,17031,10900,9136,14220,22548,16293,14119,14101,12930,9237,16871,15463"
10900,"8555,22466,22311,21636,21593,17048,17031,13992,9136,14101,9237"
9136,"14081,17070,16242,14104,12807,10866,11875,19365,9134,8555,22466,22311,21636,21593,17048,17031,13992,10900,22548,14101,9237"
20385,"19376,21636,16933,14220,11940,19331,14119,12930,16871,19389,22258,15463,14133,20381,13492,9223,13424"
16933,"20385,14220,11940,19331,14119,16871,19389,22258,14133,20381,9223"
14220,"20130,15889,21528,14225,14327,13489,15921,10866,20316,9209,22314,11875,15908,12835,19365,12881,9158,8565,18397,9203,9134,8996,15534,15509,19376,22311,21636,13992,20385,16933,11940,19331,16293,14119,12930,16871,19389,22258,16328,15463,14133,8480,20381,13492,9223,13424"
11940,"20385,16933,14220,19331,14119,16871,19389,22258,14133,20381,9223"
22548,"17070,16242,14104,12807,10866,11875,19365,9134,22311,13992,9136,19331,16293,14119,16871,19389,15463,14133,8480,18489,13424"
19331,"21457,18397,9203,15534,9195,23532,19299,21564,16995,15509,19376,21636,20385,16933,14220,11940,22548,16293,14119,12930,16871,9263,19389,9233,22258,16328,15463,14133,8480,20381,13492,18489,9223,13424"
16293,"22518,10669,20130,15889,21528,14225,14327,13489,15921,14104,10866,20316,9209,22314,11875,15908,12835,19365,12881,9158,8565,21457,18397,16970,13491,9203,9134,8996,15534,9195,23532,19299,21564,16995,15509,19376,22311,21636,13992,14220,22548,19331,14119,12930,16871,9263,19389,9233,16328,15463,14133,8480,20381,13492,16337,18489,9223,13424"
21641,"14171,22534,22492,14196,14119,14101,9334,9237,45423,16337,18251"
14171,"21641,22534,22492,14196,14119,14101,12930,9334,9237,45423,16337,18251"
22534,"21641,14171,22492,17022,14196,14119,14101,12930,9334,9237,45423,16337,18251"
22492,"21641,14171,22534,17022,14196,14119,14101,12930,9334,9237,5225,45423,22502,20407,20181,8480,20167,13492,16337,18489,9223,18251,19352,18536,20350,13424,8998,22146"
17022,"22534,22492,14196,14119,14101,12930,9334,9237,45423,16337,18251"
14196,"21641,14171,22534,22492,17022,14119,14101,12930,9334,9237,45423,16337,18251"
14119,"15889,14225,13489,15921,10866,20316,9209,22314,11875,15908,12835,19365,12881,9158,8565,18397,16970,13491,9203,9134,8996,15534,9195,23532,19299,21564,16995,15509,19376,22311,21636,13992,20385,16933,14220,11940,22548,19331,16293,21641,14171,22534,22492,17022,14196,14101,12930,9334,9237,16871,9263,19389,9233,22258,16328,15463,14133,45423,8480,20381,13492,16337,18489,9223,18251,13424"
14101,"8555,22466,22311,21636,21593,17048,17031,13992,10900,9136,21641,14171,22534,22492,17022,14196,14119,12930,9334,9237,45423,16337,18251"
12930,"11855,20240,14222,14135,12875,11927,22518,10669,20130,21528,14225,14327,15921,14104,10866,20316,9209,22314,11875,12881,9158,8565,9203,9134,8996,15534,9195,23532,19299,21564,16995,15509,19376,22311,21636,17048,13992,20385,14220,19331,16293,14171,22534,22492,17022,14196,14119,14101,9334,9237,16871,9263,9233,16328,15463,14133,45423,8480,13492,16337,9223,18251,13424"
9334,"21641,14171,22534,22492,17022,14196,14119,14101,12930,9237,45423,16337,18251"
9237,"22466,22311,21636,21593,17048,17031,13992,10900,9136,21641,14171,22534,22492,17022,14196,14119,14101,12930,9334,45423,16337,18251"
16871,"22518,10669,20130,15889,21528,14225,14327,13489,14104,20316,9209,19365,9158,8565,21457,18397,16970,13491,9203,9134,8996,15534,9195,23532,19299,21564,16995,15509,19376,22311,21636,21593,13992,20385,16933,14220,11940,22548,19331,16293,14119,12930,13342,12866,9263,19389,9233,22290,22258,16328,15463,18516,14133,8480,20381,18489,9223,13424"
13342,"16871,12866,9263,19389,9233,22290,16328,20381,18489,9223"
12866,"21593,16871,13342,9263,19389,9233,22290,16328,18516,20381,18489,9223"
9263,"23532,19299,21593,19331,16293,14119,12930,16871,13342,12866,19389,9233,22290,16328,15463,18516,14133,8480,20381,13492,16337,18489,9223,13424"
19389,"21593,20385,16933,14220,11940,22548,19331,16293,14119,16871,13342,12866,9263,9233,22290,22258,17059,16328,15463,18516,14133,16862,8480,20381,13492,16337,18489,9223,19352,20179,13424"
9233,"9195,23532,19299,21593,19331,16293,14119,12930,16871,13342,12866,9263,19389,22290,17059,16328,15463,18516,14133,16862,20381,13492,18489,9223,19352,20179,13424"
22290,"21593,16871,13342,12866,9263,19389,9233,17059,16328,15463,18516,16862,20381,13492,18489,9223,19352,20179,13424"
22258,"20385,16933,14220,11940,19331,14119,16871,19389,17059,16328,15463,14133,16862,20381,13492,18489,12860,9223,19350,20179"
17059,"19389,9233,22290,22258,16328,15463,16862,20381,13492,18489,12860,9223,19352,19350,20179,13424"
16328,"21457,18397,9203,15534,9195,21564,15509,19376,21636,21593,14220,19331,16293,14119,12930,16871,13342,12866,9263,19389,9233,22290,22258,17059,15463,18516,16862,8480,20381,13492,18489,12860,9223,19352,19350,20179,13424"
15463,"20316,9209,22314,11875,9158,8565,21457,18397,13491,9203,9134,8996,15534,9195,23532,19299,21564,16995,15509,19376,21636,13992,20385,14220,22548,19331,16293,14119,12930,16871,9263,19389,9233,22290,22258,17059,16328,14133,16862,8480,20381,13492,16337,18489,12860,9223,19352,19350,20179,13424"
18516,"21593,16871,12866,9263,19389,9233,22290,16328,9051,16862,8480,20381,16337,18489,9223,8588,19350,13424"
18585,"6669,14133,14131,14129,5225,10716,9025,16918,45423,22502,19352"
6669,"18585,14133,14131,14129,5225,10716,9025,20124,16918,10861,16862,45423,22502,13492,16337,18489,14312,12860,9223,8588,10727,18251,22186,21639,20399,19352,16258,9127,20398,19350,20179,20076,18536,18487,6605,9037,8992,20350,18500,17092,16385,13424,13422,13420,8998,22349,20074,19492,16867,16364,14267,14257,14077,8483,22146,20292,20137,20102,16296,15571,14197,13451,12518,10713,8561"
14133,"9195,23532,19299,19376,21636,20385,16933,14220,11940,22548,19331,16293,14119,12930,16871,9263,19389,9233,22258,15463,18585,6669,14131,14129,5225,10716,9025,16918,45423,22502,8480,20381,13492,16337,18489,9223,19352,13424"
14131,"18585,6669,14133,14129,5225,10716,9025,16918,45423,22502,19352"
14129,"18585,6669,14133,14131,5225,10716,9025,16918,45423,22502,19352"
5225,"22492,18585,6669,14133,14131,14129,10716,9025,20124,16918,10861,16862,45423,22502,20407,20181,8480,20381,18007,22512,20167,13492,16337,18489,12860,9223,8588,18251,19352,19350,20179,20076,18536,6605,9037,8992,20350,13424,8998,22146"
10716,"18585,6669,14133,14131,14129,5225,9025,16918,45423,22502,19352"
9025,"18585,6669,14133,14131,14129,5225,10716,16918,45423,22502,19352"
9051,"18516,20124,16862,8480,20381,16337,18489,9223,8588,19350,13424"
20124,"6669,5225,9051,16918,10861,16862,8480,20381,13492,16337,18489,9223,8588,19352,19350,20179,13424,8998"
16918,"18585,6669,14133,14131,14129,5225,10716,9025,20124,10861,16862,45423,22502,13492,16337,19352,19350,20179,13424,8998"
10861,"6669,5225,20124,16918,16862,13492,16337,19352,19350,20179,13424,8998"
16862,"19389,9233,22290,22258,17059,16328,15463,18516,6669,5225,9051,20124,16918,10861,8480,20381,13492,16337,18489,12860,9223,8588,19352,19350,20179,13424,8998,22146"
16989,"45423,13468,12883,10836,9171,22502,8480,9223,19350,22146"
20230,"45423,13468,12883,10836,9171,22502,8480,9223,19350,22146"
45423,"21641,14171,22534,22492,17022,14196,14119,14101,12930,9334,9237,18585,6669,14133,14131,14129,5225,10716,9025,16918,16989,20230,13468,12883,10836,9171,22502,8480,16337,9223,18251,19352,19350,22146"
13468,"16989,20230,45423,12883,10836,9171,22502,8480,9223,19350,22146"
12883,"16989,20230,45423,13468,10836,9171,22502,8480,9223,19350,22146"
10836,"16989,20230,45423,13468,12883,9171,22502,8480,9223,19350,22146"
9171,"16989,20230,45423,13468,12883,10836,22502,8480,9223,19350,22146"
22502,"22492,18585,6669,14133,14131,14129,5225,10716,9025,16918,16989,20230,45423,13468,12883,10836,9171,20407,20181,8480,16337,18489,9223,19352,19350,13424,8998,22146"
20407,"22492,5225,22502,20181,8480,13492,16337,18489,9223,19352,18536,13424,8998,22146"
20181,"22492,5225,22502,20407,8480,16337,18489,9223,19352,13424,8998,22146"
8480,"21457,18397,9203,8996,15509,19376,21636,14220,22548,19331,16293,22492,14119,12930,16871,9263,19389,16328,15463,18516,14133,5225,9051,20124,16862,16989,20230,45423,13468,12883,10836,9171,22502,20407,20181,20381,20167,13492,16337,18489,9223,8588,18251,19352,19350,18536,20350,13424,8998,22146"
20381,"21593,20385,16933,14220,11940,19331,16293,14119,16871,13342,12866,9263,19389,9233,22290,22258,17059,16328,15463,18516,14133,5225,9051,20124,16862,8480,18007,13492,16337,18489,12860,9223,8588,19352,19350,20179,18536,13424,22146"
18007,"5225,20381,16337,18489,9223,8588,19352,19350,20179,18536,22146"
22512,"5225,20167,13492,16337,12860,9223,19350,20179,20076,6605,9037,8992"
20167,"22492,5225,8480,22512,13492,16337,18489,12860,9223,18251,19352,19350,20179,20076,6605,9037,8992,20350,13424,8998"
13492,"19376,21636,20385,14220,19331,16293,22492,14119,12930,9263,19389,9233,22290,22258,17059,16328,15463,6669,14133,5225,20124,16918,10861,16862,20407,8480,20381,22512,20167,16337,18489,12860,9223,8588,18251,19352,19350,20179,20076,18536,6605,9037,8992,20350,13424,8998,22146"
16337,"16293,21641,14171,22534,22492,17022,14196,14119,14101,12930,9334,9237,9263,19389,15463,18516,6669,14133,5225,9051,20124,16918,10861,16862,45423,22502,20407,20181,8480,20381,18007,22512,20167,13492,18489,12860,9223,8588,18251,21639,19352,19350,20179,20076,18536,18487,6605,9037,8992,20350,13424,8998,22146"
18489,"21593,22548,19331,16293,22492,14119,16871,13342,12866,9263,19389,9233,22290,22258,17059,16328,15463,18516,6669,14133,5225,9051,20124,16862,22502,20407,20181,8480,20381,18007,20167,13492,16337,14312,12860,9223,8588,18251,19352,19350,20179,20076,18536,9037,20350,13424,8998,22146"
14312,"6669,18489,12860,9223,8588,19350,20179,20076,9037,8998,22146"
12860,"22258,17059,16328,15463,6669,5225,16862,20381,22512,20167,13492,16337,18489,14312,9223,8588,19350,20179,20076,6605,9037,8992,8998,22146"
9223,"23532,19299,21593,20385,16933,14220,11940,19331,16293,22492,14119,12930,16871,13342,12866,9263,19389,9233,22290,22258,17059,16328,15463,18516,6669,14133,5225,9051,20124,16862,16989,20230,45423,13468,12883,10836,9171,22502,20407,20181,8480,20381,18007,22512,20167,13492,16337,18489,14312,12860,8588,18251,21639,19352,19350,20179,20076,18536,18487,6605,9037,8992,20350,13424,8998,22146"
8588,"18516,6669,5225,9051,20124,16862,8480,20381,18007,13492,16337,18489,14312,12860,9223,19352,19350,20179,20076,18536,9037,13424,8998,22146"
10727,"6669,19352,20179,18487,6605,8992,20350,16385,13424,16364,14077,22146"
18251,"21641,14171,22534,22492,17022,14196,14119,14101,12930,9334,9237,6669,5225,45423,8480,20167,13492,16337,18489,9223,19352,20179,18536,18487,6605,8992,20350,13424,8998,16364,14267,22146"
22186,"6669,21639,20399,19352,16258,9127,20398,9037,8992,20350,8998"
21639,"6669,16337,9223,22186,20399,19352,16258,9127,20398,20179,20076,6605,9037,8992,20350,17092,13424,8998,22146"
20399,"6669,22186,21639,19352,16258,9127,20398,6605,9037,8992,20350,17092,8998"
19352,"22492,19389,9233,22290,17059,16328,15463,18585,6669,14133,14131,14129,5225,10716,9025,20124,16918,10861,16862,45423,22502,20407,20181,8480,20381,18007,20167,13492,16337,18489,9223,8588,10727,18251,22186,21639,20399,16258,9127,20398,19350,20179,20076,18536,18487,6605,9037,8992,20350,17092,16385,13424,8998,16364,14077,22146"
16258,"6669,22186,21639,20399,19352,9127,20398,6605,9037,8992,20350,17092,8998"
9127,"6669,22186,21639,20399,19352,16258,20398,6605,9037,8992,20350,17092,8998"
20398,"6669,22186,21639,20399,19352,16258,9127,19350,18487,6605,9037,8992,20350,17092,16385,13424,8998,16364,14267,22146"
19350,"22258,17059,16328,15463,18516,6669,5225,9051,20124,16918,10861,16862,16989,20230,45423,13468,12883,10836,9171,22502,8480,20381,18007,22512,20167,13492,16337,18489,14312,12860,9223,8588,19352,20398,20179,20076,18536,18487,6605,9037,8992,20350,16385,13424,8998,16364,14267,22146"
20179,"19389,9233,22290,22258,17059,16328,15463,6669,5225,20124,16918,10861,16862,20381,18007,22512,20167,13492,16337,18489,14312,12860,9223,8588,10727,18251,21639,19352,19350,20076,18536,18487,6605,9037,8992,20350,16385,13424,8998,16364,14267,14077,22146,20137,20102,12518"
20076,"6669,5225,22512,20167,13492,16337,18489,14312,12860,9223,8588,21639,19352,19350,20179,18536,18487,6605,9037,8992,20350,16385,13424,8998,14077,22146,20137,20102,12518"
18536,"22492,6669,5225,20407,8480,20381,18007,13492,16337,18489,9223,8588,18251,19352,19350,20179,20076,18487,6605,9037,8992,20350,13424,8998,16364,14267,22146,20137,20102,12518"
18487,"6669,16337,9223,10727,18251,19352,20398,19350,20179,20076,18536,6605,9037,8992,20350,16385,13424,8998,16364,14267,14077,22146,20137,20102,12518"
6605,"6669,5225,22512,20167,13492,16337,12860,9223,10727,18251,21639,20399,19352,16258,9127,20398,19350,20179,20076,18536,18487,9037,8992,20350,17092,16385,13424,8998,16364,14267,14077,22146,20292,20137,20102,16296,15571,14197,13451,12518,10713,8561"
9037,"6669,5225,22512,20167,13492,16337,18489,14312,12860,9223,8588,22186,21639,20399,19352,16258,9127,20398,19350,20179,20076,18536,18487,6605,8992,20350,17092,8998,22146,20137,20102,12518"
8992,"6669,5225,22512,20167,13492,16337,12860,9223,10727,18251,22186,21639,20399,19352,16258,9127,20398,19350,20179,20076,18536,18487,6605,9037,20350,17092,16385,13424,8998,16364,14267,14077,22146,20137,20102,12518"
20350,"22492,6669,5225,8480,20167,13492,16337,18489,9223,10727,18251,22186,21639,20399,19352,16258,9127,20398,19350,20179,20076,18536,18487,6605,9037,8992,18500,17092,16385,13424,13422,13420,8998,16364,14267,14077,22146,20137"
18500,"6669,20350,17092,16385,13424,13422,13420,8998,16364,14077,20137"
17092,"6669,21639,20399,19352,16258,9127,20398,6605,9037,8992,20350,18500,16385,13424,13422,13420,8998,16364,14077,20137"
16385,"6669,10727,19352,20398,19350,20179,20076,18487,6605,8992,20350,18500,17092,13424,13422,13420,8998,16364,14267,14077,22146,20137"
13424,"19376,21636,20385,14220,22548,19331,16293,22492,14119,12930,16871,9263,19389,9233,22290,17059,16328,15463,18516,6669,14133,5225,9051,20124,16918,10861,16862,22502,20407,20181,8480,20381,20167,13492,16337,18489,9223,8588,10727,18251,21639,19352,20398,19350,20179,20076,18536,18487,6605,8992,20350,18500,17092,16385,13422,13420,8998,16364,14267,14077,22146,20137"
13422,"6669,20350,18500,17092,16385,13424,13420,8998,16364,14077,20137"
13420,"6669,20350,18500,17092,16385,13424,13422,8998,16364,14077,20137"
8998,"22492,6669,5225,20124,16918,10861,16862,22502,20407,20181,8480,20167,13492,16337,18489,14312,12860,9223,8588,18251,22186,21639,20399,19352,16258,9127,20398,19350,20179,20076,18536,18487,6605,9037,8992,20350,18500,17092,16385,13424,13422,13420,16364,14267,14077,22146,20137"
22349,"6669,20074,19492,16867,16364,14267,14257,14077,8483,22146,12518"
20074,"6669,22349,19492,16867,16364,14267,14257,14077,8483,22146,12518"
19492,"6669,22349,20074,16867,16364,14267,14257,14077,8483,22146,12518"
16867,"6669,22349,20074,19492,16364,14267,14257,14077,8483,22146,12518"
16364,"6669,10727,18251,19352,20398,19350,20179,18536,18487,6605,8992,20350,18500,17092,16385,13424,13422,13420,8998,22349,20074,19492,16867,14267,14257,14077,8483,22146,20137,12518"
14267,"6669,18251,20398,19350,20179,18536,18487,6605,8992,20350,16385,13424,8998,22349,20074,19492,16867,16364,14257,14077,8483,22146,12518"
14257,"6669,22349,20074,19492,16867,16364,14267,14077,8483,22146,12518"
14077,"6669,10727,19352,20179,20076,18487,6605,8992,20350,18500,17092,16385,13424,13422,13420,8998,22349,20074,19492,16867,16364,14267,14257,8483,22146,20137,12518"
8483,"6669,22349,20074,19492,16867,16364,14267,14257,14077,22146,12518"
22146,"22492,6669,5225,16862,16989,20230,45423,13468,12883,10836,9171,22502,20407,20181,8480,20381,18007,13492,16337,18489,14312,12860,9223,8588,10727,18251,21639,19352,20398,19350,20179,20076,18536,18487,6605,9037,8992,20350,16385,13424,8998,22349,20074,19492,16867,16364,14267,14257,14077,8483,20292,20137,20102,16296,15571,14197,13451,12518,10713,8561"
20292,"6669,6605,22146,20137,20102,16296,15571,14197,13451,12518,10713,8561"
20137,"6669,20179,20076,18536,18487,6605,9037,8992,20350,18500,17092,16385,13424,13422,13420,8998,16364,14077,22146,20292,20102,16296,15571,14197,13451,12518,10713,8561"
20102,"6669,20179,20076,18536,18487,6605,9037,8992,22146,20292,20137,16296,15571,14197,13451,12518,10713,8561"
16296,"6669,6605,22146,20292,20137,20102,15571,14197,13451,12518,10713,8561"
15571,"6669,6605,22146,20292,20137,20102,16296,14197,13451,12518,10713,8561"
14197,"6669,6605,22146,20292,20137,20102,16296,15571,13451,12518,10713,8561"
13451,"6669,6605,22146,20292,20137,20102,16296,15571,14197,12518,10713,8561"
12518,"6669,20179,20076,18536,18487,6605,9037,8992,22349,20074,19492,16867,16364,14267,14257,14077,8483,22146,20292,20137,20102,16296,15571,14197,13451,10713,8561"
10713,"6669,6605,22146,20292,20137,20102,16296,15571,14197,13451,12518,8561"
8561,"6669,6605,22146,20292,20137,20102,16296,15571,14197,13451,12518,10713"
