match,players
63708,"7133,6565,7629,7326,8166,8189,7924,5628,8192,6551,4169"
63666,"6573,4161,5239,7629,8166,8189,7924,5628,8192,6551,4169"
63667,"4161,6565,7629,3975,8166,8189,7924,5628,8192,6551,4169"
63680,"4161,6565,7629,6056,7326,8166,8189,7924,5628,8192,4169"
63681,"4161,6565,7629,6056,7326,8166,8189,7924,5628,8192,4169"
63682,"4161,6565,7629,6056,7326,8166,8189,7924,5628,8192,4169"
63683,"4161,6565,7629,6056,7326,8166,8189,7924,5628,8192,4169"
63697,"4161,6565,7629,7326,8166,8189,7924,5628,8192,6551,4169"
63698,"4161,6565,7629,7326,8166,8189,7924,5628,8192,6551,4169"
63699,"4161,6565,7629,7326,8166,8189,7924,5628,8192,6551,4169"
63656,"5139,4144,6565,7629,6256,8166,8189,7924,6534,6551,4169"
63655,"5239,4144,7629,3975,8166,8189,7924,5628,8192,6551,4169"
63664,"5239,4144,7629,8166,8189,7924,5628,6534,8192,6551,4169"
63665,"5239,4144,7629,8166,8189,7924,5628,6534,8192,6551,4169"
63654,"4144,6565,7629,3975,8166,8189,7924,5628,6534,8192,4169"
63663,"4144,6565,7629,8166,8189,7924,5628,6534,8192,6551,4169"
63642,"5616,7629,8166,8189,5628,6534,8192,5726,6551,4169,47884,4174"
63621,"6565,7629,7326,8166,8189,7924,5628,8192,6551,4169,4174"
63623,"6565,7629,8166,8189,7924,5628,6534,8192,6551,4169,4174"
63629,"6565,7629,6513,8166,8189,7924,5628,6534,6551,4169,47884,4174"
63643,"6565,7629,8166,8189,7924,5628,8192,5726,6551,4169,47884,4174"
63644,"6565,7629,7326,8166,8189,7924,5628,8192,6551,4169,47884,4174"
63609,"7629,6056,8166,8189,7924,5628,8192,5726,6551,4169,4174"
63610,"7629,8166,8189,7924,5628,6534,8192,5726,6551,4169,4174"
63611,"7629,6056,8166,8189,7924,5628,6534,8192,5726,4169,4174"
63612,"7629,7326,8166,8189,7924,5628,6534,8192,5726,4169,4174"
63613,"7629,7326,8166,8189,7924,5628,6534,8192,5726,4169,4174"
63614,"7629,7326,8166,8189,7924,5628,6534,8192,5726,4169,4174"
63622,"7629,7326,8166,8189,7924,5628,6534,8192,6551,4169,4174"
63628,"7629,6513,7326,8166,8189,7924,5628,6534,6551,4169,47884,4174"
63630,"7629,7326,8166,8189,7924,5628,6534,8192,6551,4169,4174"
63594,"3975,6256,6513,8166,8189,5628,8192,5726,6551,4169,4174"
63593,"6256,8166,8189,7924,5628,6534,8192,5726,6551,4169,4174"
63601,"6256,7326,8166,8189,7924,5628,8192,5726,6551,4169,4174"
63602,"6256,7326,8166,8189,7924,5628,8192,5726,6551,4169,4174"
63603,"6256,6513,7326,8166,7924,5628,8192,5726,6551,4169,4174"
63590,"6513,8189,7924,5628,8192,7319,5726,6551,4169,6525,4174"
63591,"6513,8166,8189,7924,5628,8192,5726,6551,4169,8220,4174"
63592,"6513,8166,8189,7924,5628,8192,5726,6551,4169,6525,4174"
63567,"7326,7116,6628,7924,5628,5726,6551,4169,6044,8220,4174"
63565,"8166,8189,7924,5628,7319,6499,5726,6551,4169,6044,4174"
63566,"8166,8189,7924,5628,6499,5726,6551,4169,6044,8220,4174"
63580,"8166,8189,6628,7924,5628,6551,4169,6044,6525,8220,4174"
63582,"8166,8189,6628,7924,5628,4964,6551,4169,6044,6525,4174"
63546,"8189,7924,5628,7319,6499,5726,6551,4169,6044,6525,4174"
63547,"8189,7924,5628,6499,5726,6551,4169,6044,6525,3943,4174"
63552,"8189,7924,5628,6499,5726,6551,4169,6044,6525,8220,4174"
63553,"8189,7924,5628,6499,5726,6551,4169,6044,6525,8220,4174"
63554,"8189,7924,5628,8192,7319,6499,5726,6551,4169,6044,4174"
63555,"8189,7924,5628,8192,7319,6499,5726,6551,4169,6044,4174"
63556,"8189,7924,5628,7926,6499,5726,6551,4169,6044,3943,4174"
63563,"8189,7924,5628,7926,6499,5726,6551,4169,6044,8220,4174"
63564,"8189,7924,5628,7926,7319,6499,5726,6551,4169,6044,4174"
63581,"8189,6628,7924,5628,4964,6551,4169,6044,6525,8220,4174"
63517,"6628,7924,5628,8192,5726,4169,6044,7302,3943,6272,4174"
63518,"6628,7924,5628,8192,5726,4169,6044,7302,3943,6272,4174"
63519,"6628,4523,7924,5628,8192,5726,4169,6044,3943,7630,4174"
63522,"6628,7924,5628,8105,7926,8192,5726,6044,7302,3943,4174"
63507,"4523,7924,5628,8192,6499,5726,4169,6044,3943,6272,4174"
63521,"4523,7924,5628,7926,8192,6499,5726,4169,6044,7302,4174"
63530,"4523,7924,5628,7926,8192,6499,4169,6044,7302,3943,4174"
63499,"7924,5688,5628,7926,8192,6499,5726,4169,6044,3943,4174"
63500,"7924,5688,5628,6534,8192,6499,5726,4169,6044,8220,4174"
63508,"7924,5688,5628,8192,6499,5726,4169,6044,3943,6272,4174"
63509,"7924,5688,5628,8192,6499,5726,4169,6044,3943,6272,4174"
63510,"7924,5688,5628,8192,6499,5726,4169,6044,3943,6272,4174"
63511,"7924,5688,5628,8192,6499,5726,4169,6044,3943,6272,4174"
63512,"7924,5688,5628,8192,6499,5726,4169,6044,3943,6272,4174"
63520,"7924,5628,8192,6499,5726,4169,6044,7302,3943,7630,4174"
63543,"7924,5628,8192,7319,6499,5726,4169,6044,6525,3943,4174"
63544,"7924,5628,8192,7319,6499,5726,4169,6044,6525,3943,4174"
63545,"7924,5628,8192,7319,6499,4169,6044,6525,7302,3943,4174"
63490,"5628,4964,6534,7926,8192,7319,6499,4169,6044,4174,8251"
63491,"5628,4964,6534,8192,7319,6499,4169,6044,7630,4174,8251"
63492,"5628,4964,6534,7926,8192,7319,6499,4169,6044,4174,8251"
63496,"5628,4964,6534,8105,6523,8192,6499,6551,4169,4174,8251"
63497,"5628,4964,6534,8105,8192,6499,5726,4169,6272,4174,8251"
63498,"5628,7926,8192,6499,5726,6551,4169,6044,3943,4174,8251"
