match,players
62766,"47885,45694,43923,44964,46212,47857,47704,46203,47869,47531,44435"
62767,"47885,43923,46264,45081,44964,47857,47704,46203,47869,47531,44435"
62764,"45694,43923,46264,45081,44964,46212,47857,47704,46203,47531,44435"
62763,"43923,46264,45081,44964,46212,47857,47704,46203,47869,47531,44435"
62750,"45793,45080,46264,45081,44964,46170,46212,47857,47869,47531,44435"
62749,"45080,45081,44964,46170,46212,47857,46203,46219,47869,47531,44435"
62756,"45080,46264,45081,44964,46170,46212,47857,46203,47869,47531,44435"
62757,"45080,46264,45081,44964,46170,46212,47857,46203,47869,47531,44435"
62746,"46264,45081,44964,46170,46212,47857,46203,46219,47869,47531,44435"
62747,"46264,45081,44964,46170,46212,47857,46203,46219,47869,47531,44435"
62748,"46264,45081,44964,46170,46212,47857,46203,46219,47869,47531,44435"
62724,"44964,46170,46212,47704,44441,46219,44435,46196,47003,47005,46589"
62723,"46170,46212,47857,47704,44441,44435,46196,47003,46168,47005,46589"
62722,"46212,47857,47704,44441,44435,46196,45078,47003,46168,47005,46589"
62720,"47857,47704,46203,44441,44435,46196,45078,47003,46168,47005,46589"
62721,"47857,47704,46203,44441,44435,46196,45078,47003,46168,47005,46589"
62707,"47912,46219,44721,47531,46570,46196,44062,45078,46168,47005,46589"
62708,"47912,46219,44721,47531,46570,46196,44062,45078,46168,47005,46589"
62704,"47869,47531,46570,44435,47920,46196,47213,46168,47855,47005,46589"
62705,"47869,47531,46570,44435,47920,46196,47213,46168,47855,47005,46589"
62706,"47869,47531,46570,44435,47920,46196,47213,46168,47855,47005,46589"
62699,"44435,46196,47559,47003,46168,44683,47855,47005,46589,47733,46233"
62698,"46173,46196,47559,47003,46168,45414,47855,47005,46589,47733,46233"
62697,"45408,47920,46196,44062,47003,46168,44683,47855,46221,46589,46233"
62695,"47920,46196,44062,47559,47003,46168,44683,47855,47005,46589,46233"
62696,"47920,46196,44062,47559,47003,46168,44683,47855,47005,46589,46233"
62674,"45078,44747,47559,47213,47003,46168,44683,46221,46589,47733,46233"
62675,"45078,44747,47559,47213,47003,46168,44683,46221,46589,47733,46233"
62673,"46765,44747,47559,47003,46168,45991,44683,46221,46589,47733,46233"
62671,"47559,47213,47003,46168,45991,45414,44683,46221,46589,47733,46233"
62672,"47559,47213,47003,46168,45991,45414,44683,46221,46589,47733,46233"
62656,"45246,47681,46221,45239,47005,46589,46132,47733,46577,44673,46233"
62657,"45246,47681,46221,45239,47005,46589,46132,47733,46577,44673,46233"
62653,"47855,47681,46221,45239,44092,44676,46589,46132,47733,44673,46233"
