match,players
63387,"53216,52810,51657,52419,52047,51876,51891,52063,52812,51901,52345"
63402,"53216,52810,51643,52347,51657,52419,52047,51876,51891,52812,51901"
63457,"53216,52810,52347,51657,52419,52047,51876,51891,52063,52812,51901"
63368,"52939,52810,52347,51657,52419,52047,51876,51891,51639,52812,51901"
63376,"52939,52045,51211,51657,52419,52047,51876,51891,52812,51901,52345"
63354,"52045,51643,51657,52419,52047,51891,52063,52812,51901,52817,52345"
63355,"52045,51643,51657,52419,52047,51891,52063,52812,51901,52817,52345"
63367,"52045,52810,51643,51657,52047,51876,51891,51639,52812,51901,52345"
63369,"52045,52810,51211,51657,52419,52047,51876,52063,52812,51901,52345"
63370,"52045,52810,51211,51657,52419,52047,51876,52063,52812,51901,52345"
63371,"52045,52810,51211,51657,52419,52047,51876,52063,52812,51901,52345"
63375,"52045,51211,51657,52419,52047,51876,51891,52063,52812,51901,52345"
63377,"52045,51211,51657,52419,52047,51876,51891,52063,52812,51901,52345"
63378,"52045,51211,51643,51657,52047,51876,51891,52063,52812,51901,52345"
63379,"52045,51211,51657,52419,52047,51876,51891,52063,52812,51901,52345"
63399,"52045,52810,52347,51657,52419,52047,51876,51891,52063,52812,51901"
63353,"52810,51643,51657,52419,52047,51891,51639,52063,52812,51901,52345"
63401,"52810,51643,52347,51657,52419,52047,51876,51891,52063,52812,51901"
63350,"51211,51643,52347,51657,52419,52047,51891,52063,52812,51901,52345"
63339,"51643,52347,51657,52419,52047,51891,52063,52812,51901,52817,52345"
63351,"51643,52347,51657,52419,52047,51891,51639,52063,52812,51901,52345"
63352,"51643,52347,51657,52419,52047,51891,51639,52063,52812,51901,52345"
63335,"52347,51657,52419,52047,51876,51891,52063,52812,51901,52817,52345"
63336,"52347,51657,52419,52047,51876,51891,52063,52812,51901,52817,52345"
63337,"52347,51657,52419,52047,51876,51891,52063,52812,51901,52817,52345"
63338,"52347,51657,52419,52047,51876,51891,52063,52812,51901,52817,52345"
63304,"51657,51208,52439,52047,51876,51485,51891,52063,52812,52817,52345"
63305,"51657,52439,51477,52047,51876,51485,51891,52063,52812,51901,52345"
63306,"51657,51208,52047,51876,51485,51891,52063,52812,51901,52817,52345"
63282,"52427,52439,52047,51876,51485,51891,52063,52812,51901,52817,52345"
63283,"52427,52439,52047,51876,51485,51891,52063,52812,51901,52817,52345"
63284,"52427,52439,52047,51876,51485,51891,52063,52812,51901,52817,52345"
63285,"52427,52419,52439,52047,51876,51485,51891,52063,52812,51901,52345"
63273,"52631,52419,51208,52439,51477,52047,51485,51891,52812,52285,52345"
63229,"51470,51208,52932,52678,52439,51899,51477,52670,51891,52285,52061"
63227,"52419,51208,53228,52932,52678,52439,51477,52670,51891,52285,52061"
63228,"52419,51208,53228,52932,52678,52439,51477,52670,51891,52285,52061"
63231,"52419,51208,52932,52678,52439,51899,52670,51891,52209,52285,52061"
63266,"52419,51208,52047,51876,52063,52812,51901,52817,52285,52345,52441"
