match,players
296902,"8845,10617,18655,11728,19296,9062,20387,10772,8608,20187,22182,37248,38264,37095,38699,37265,38108,37740,37737,38062,37700,38710"
296909,"8845,10617,18655,11728,19296,9062,20387,10772,8608,20187,22182,45568,46538,47492,44936,43906,47270,46788,46208,46592,44111,45789"
296911,"8845,18655,11728,19296,9062,20387,10772,8608,20187,22182,12856,45568,46538,44936,43906,47270,46788,46569,46208,46592,44111,45789"
296912,"8845,10617,18655,11728,19296,9062,20387,10772,8608,14054,12856,45568,46538,44936,43906,47270,46788,46569,46208,46592,44111,45789"
291223,"10617,10582,18675,18655,11728,19296,9062,10772,14054,20187,22182,50431,50747,49758,49633,50809,50710,49236,48835,49289,50804,49636"
352661,"10617,18675,18655,11728,19296,9062,20387,10772,14054,20187,12856,6950,51248,52917,52626,51782,53191,52962,52790,52969,51880,51469"
352662,"10617,18675,20123,18655,11728,19296,20387,10772,8608,20187,12856,6950,51248,52917,51782,53191,52962,52790,52055,52969,51880,51469"
291222,"10582,18675,18655,11728,19296,9062,10772,8608,20187,14236,22182,50431,49758,49633,50809,50710,49236,48835,49289,50804,49636,49209"
291224,"10582,18675,18655,11728,19296,9062,10772,14054,20187,14236,22182,51019,50431,50747,49758,50809,50710,49236,48472,49289,50804,49636"
258468,"21650,18675,18655,11728,19296,9062,20387,10772,8608,20187,22182,34274,35280,28081,30045,30102,29646,30750,28779,28114,30176,35320"
258469,"21650,18675,18655,11728,19296,9062,20387,10772,8608,20187,22182,34274,35280,28081,30045,30102,29646,30750,28779,28114,30176,35320"
258470,"21650,18675,18655,11728,19296,9062,20387,10772,8608,20187,22182,34274,35280,28081,30045,30102,29646,30750,28779,28114,30176,35320"
258459,"18675,20123,18655,11728,19264,19296,9062,20387,10772,14054,14236,52917,52445,51439,53191,52962,52790,52969,51880,51481,51872,51469"
258460,"18675,18655,11728,19264,19296,9062,20387,10772,14054,20187,22182,52917,52445,52206,51439,53191,52962,52790,52969,51880,51481,51872"
258461,"18675,18655,11728,19264,19296,9062,20387,10772,14054,20187,22182,53115,52917,52445,51439,51782,53191,52962,51880,51481,51872,51469"
258462,"18675,18655,11728,19296,9062,20387,10772,14054,20187,14236,22182,52917,52445,51439,51782,52962,52790,52983,51880,51481,51872,51469"
225266,"16281,18655,11728,19264,19296,20387,15501,10772,21585,14236,12856,209457,50747,49758,49638,50809,50710,48472,49289,50804,49636,49209"
225264,"17944,18655,11728,19264,19296,20387,15501,10772,21585,14236,12856,209457,50747,49535,49638,49633,50424,50710,48472,49289,50804,49636"
225265,"17944,18655,11728,19264,19296,20387,15501,10772,21585,14236,12856,50747,49535,49758,49638,50809,50424,50710,48472,49289,50804,49636"
225256,"17944,18655,11728,19296,9062,20387,15501,10772,14054,21585,14236,43524,41028,41324,40582,40088,40043,43652,39836,42639,43650,40570"
225257,"17944,18655,11728,19296,9062,20387,10772,14054,21585,14236,19346,42683,43524,41028,43363,41324,40088,40043,43652,43650,42646,40570"
225258,"17944,18655,11728,19296,9062,20387,10772,14054,21585,14236,19346,41411,43524,41434,41028,40582,40088,40043,43652,43650,42646,40570"
249224,"17944,18655,11728,19296,9062,20387,15501,10772,14054,14236,12856,4582,5939,4578,7702,6278,5390,7133,5616,6565,6256,8166"
249225,"17944,18655,11728,19296,9062,20387,10772,14054,14236,19346,12856,4582,5939,4578,7702,6278,5390,7133,5616,6565,6256,8166"
249226,"17944,18655,11728,19296,9062,20387,10772,8608,14054,19346,12856,4582,5939,4578,7702,6278,5390,7133,5616,6565,6256,8166"
238187,"20123,18655,22144,19296,9062,20387,15501,10772,8608,14236,12856,32965,34274,28081,32685,36084,35263,29646,29264,28114,30176,35320"
